app_id,review_score,total,total_bucket,total_bucket_range
2658330,0,5,1,0 - 10
2658340,0,0,1,0 - 10
2658350,0,0,1,0 - 10
2658370,0,0,1,0 - 10
2658410,0,0,1,0 - 10
2658430,0,0,1,0 - 10
2658450,8,1212,6,"1,000 - 5,000"
2658470,0,0,1,0 - 10
2658490,6,20,2,10 - 50
2658510,0,0,1,0 - 10
2658520,0,1,1,0 - 10
2658530,8,54,3,50 - 100
2658550,0,0,1,0 - 10
2658560,0,7,1,0 - 10
2658580,0,0,1,0 - 10
2658590,7,20,2,10 - 50
2658600,0,0,1,0 - 10
2658610,0,0,1,0 - 10
2658620,0,0,1,0 - 10
2658630,0,0,1,0 - 10
2658640,7,22,2,10 - 50
2658650,0,0,1,0 - 10
2658660,0,0,1,0 - 10
2658680,0,0,1,0 - 10
2658690,0,0,1,0 - 10
2658700,0,0,1,0 - 10
2658720,5,135,4,100 - 500
2658740,0,0,1,0 - 10
2658750,0,0,1,0 - 10
2658770,7,11,2,10 - 50
2658780,7,24,2,10 - 50
2658810,7,17,2,10 - 50
2658820,8,1066,6,"1,000 - 5,000"
2658830,0,0,1,0 - 10
2658840,8,57,3,50 - 100
2658920,9,537,5,"500 - 1,000"
2658950,0,0,1,0 - 10
2658960,0,7,1,0 - 10
2658980,0,6,1,0 - 10
2658990,8,61,3,50 - 100
2659020,0,6,1,0 - 10
2659040,0,0,1,0 - 10
2659050,6,127,4,100 - 500
2659110,0,0,1,0 - 10
2659120,0,0,1,0 - 10
2659150,8,83,3,50 - 100
2659160,0,0,1,0 - 10
2659170,0,0,1,0 - 10
2659190,0,5,1,0 - 10
2659200,7,27,2,10 - 50
2659220,0,0,1,0 - 10
2659230,7,12,2,10 - 50
2659250,0,0,1,0 - 10
2659260,0,0,1,0 - 10
2659340,7,13,2,10 - 50
2659350,0,0,1,0 - 10
2659480,0,0,1,0 - 10
2659490,0,0,1,0 - 10
2659500,0,0,1,0 - 10
2659520,0,4,1,0 - 10
2659530,0,0,1,0 - 10
2659550,0,0,1,0 - 10
2659580,0,1,1,0 - 10
2659590,0,0,1,0 - 10
2659600,0,0,1,0 - 10
2659610,0,0,1,0 - 10
2659630,0,0,1,0 - 10
2659650,7,20,2,10 - 50
2659660,0,0,1,0 - 10
2659670,0,0,1,0 - 10
2659690,0,0,1,0 - 10
2659700,0,1,1,0 - 10
2659710,7,28,2,10 - 50
2659720,7,10,2,10 - 50
2659730,0,0,1,0 - 10
2659750,0,2,1,0 - 10
2659760,0,1,1,0 - 10
2659780,0,0,1,0 - 10
2659790,0,0,1,0 - 10
2659800,0,0,1,0 - 10
2659830,0,0,1,0 - 10
2659840,0,0,1,0 - 10
2659850,0,9,1,0 - 10
2659860,5,10,2,10 - 50
2659870,0,4,1,0 - 10
2659880,0,0,1,0 - 10
2659900,6,1279,6,"1,000 - 5,000"
2659910,0,3,1,0 - 10
2659950,0,0,1,0 - 10
2659960,8,150,4,100 - 500
2659970,8,93,3,50 - 100
2659980,0,0,1,0 - 10
2660050,0,0,1,0 - 10
2660060,0,0,1,0 - 10
2660080,0,0,1,0 - 10
2660090,7,38,2,10 - 50
2660100,6,36,2,10 - 50
2660110,0,0,1,0 - 10
2660120,0,0,1,0 - 10
2660130,0,6,1,0 - 10
2660170,0,0,1,0 - 10
2660180,0,0,1,0 - 10
2660230,0,0,1,0 - 10
2660240,0,0,1,0 - 10
2660250,0,0,1,0 - 10
2660260,0,0,1,0 - 10
2660270,0,0,1,0 - 10
2660280,0,0,1,0 - 10
2660300,0,1,1,0 - 10
2660320,4,37,2,10 - 50
2660330,0,0,1,0 - 10
2660370,0,4,1,0 - 10
2660390,0,2,1,0 - 10
2660400,0,8,1,0 - 10
2660410,6,17,2,10 - 50
2660440,0,0,1,0 - 10
2660460,0,0,1,0 - 10
2660480,0,0,1,0 - 10
2660500,7,15,2,10 - 50
2660560,6,19,2,10 - 50
2660570,0,4,1,0 - 10
2660580,0,0,1,0 - 10
2660590,0,0,1,0 - 10
2660600,0,0,1,0 - 10
2660610,7,23,2,10 - 50
2660640,0,0,1,0 - 10
2660650,7,38,2,10 - 50
2660700,0,3,1,0 - 10
2660710,0,1,1,0 - 10
2660750,7,32,2,10 - 50
2660760,7,19,2,10 - 50
2660800,0,0,1,0 - 10
2660810,0,0,1,0 - 10
2660840,5,98,3,50 - 100
2660850,7,17,2,10 - 50
2660860,0,0,1,0 - 10
2660870,0,2,1,0 - 10
2660880,0,0,1,0 - 10
2660930,5,39,2,10 - 50
2660950,0,2,1,0 - 10
2660970,8,111,4,100 - 500
2660980,0,4,1,0 - 10
2661040,7,11,2,10 - 50
2661060,0,2,1,0 - 10
2661080,0,0,1,0 - 10
2661120,0,0,1,0 - 10
2661130,0,0,1,0 - 10
2661140,0,0,1,0 - 10
2661160,8,80,3,50 - 100
2661200,0,0,1,0 - 10
2661210,8,89,3,50 - 100
2661220,0,0,1,0 - 10
2661260,0,0,1,0 - 10
2661290,0,1,1,0 - 10
2661310,0,0,1,0 - 10
2661330,0,0,1,0 - 10
2661360,0,0,1,0 - 10
2661400,0,2,1,0 - 10
2661410,0,2,1,0 - 10
2661420,0,2,1,0 - 10
2661430,0,5,1,0 - 10
2661450,0,0,1,0 - 10
2661470,0,9,1,0 - 10
2661490,0,0,1,0 - 10
2661500,0,0,1,0 - 10
2661510,0,0,1,0 - 10
2661520,7,31,2,10 - 50
2661530,6,35,2,10 - 50
2661540,0,0,1,0 - 10
2661550,0,0,1,0 - 10
2661620,8,78,3,50 - 100
2661630,0,4,1,0 - 10
2661640,0,0,1,0 - 10
2661650,0,0,1,0 - 10
2661690,0,1,1,0 - 10
2661700,0,0,1,0 - 10
2661710,0,0,1,0 - 10
2661720,0,7,1,0 - 10
2661730,0,0,1,0 - 10
2661740,0,0,1,0 - 10
2661750,0,8,1,0 - 10
2661770,0,1,1,0 - 10
2661780,7,21,2,10 - 50
2661790,0,0,1,0 - 10
2661830,0,0,1,0 - 10
2661840,7,25,2,10 - 50
2661850,0,0,1,0 - 10
2661890,0,4,1,0 - 10
2661900,7,43,2,10 - 50
2661910,0,0,1,0 - 10
2661920,0,1,1,0 - 10
2661930,0,4,1,0 - 10
2661940,6,12,2,10 - 50
2661950,0,7,1,0 - 10
2661960,0,0,1,0 - 10
2661970,0,0,1,0 - 10
2662070,0,0,1,0 - 10
2662080,0,4,1,0 - 10
2662190,0,0,1,0 - 10
2662200,0,1,1,0 - 10
2662250,0,0,1,0 - 10
2662270,5,13,2,10 - 50
2662280,5,39,2,10 - 50
2662330,0,4,1,0 - 10
2662450,0,0,1,0 - 10
2662550,0,0,1,0 - 10
2662590,7,21,2,10 - 50
2662620,7,10,2,10 - 50
2662630,5,272,4,100 - 500
2662720,0,0,1,0 - 10
2662730,0,0,1,0 - 10
2662740,0,5,1,0 - 10
2662780,0,0,1,0 - 10
2662800,0,0,1,0 - 10
2662810,6,14,2,10 - 50
2662830,0,0,1,0 - 10
2663100,0,0,1,0 - 10
2663110,0,0,1,0 - 10
2663120,0,0,1,0 - 10
2663130,0,2,1,0 - 10
2663140,0,5,1,0 - 10
2663150,0,0,1,0 - 10
2663160,0,0,1,0 - 10
2663170,0,0,1,0 - 10
2663180,0,0,1,0 - 10
2663190,0,0,1,0 - 10
2663200,0,0,1,0 - 10
2663210,0,0,1,0 - 10
2663260,0,0,1,0 - 10
2663270,0,4,1,0 - 10
2663300,0,1,1,0 - 10
2663310,0,1,1,0 - 10
2663320,0,0,1,0 - 10
2663340,0,0,1,0 - 10
2663350,0,4,1,0 - 10
2663360,0,0,1,0 - 10
2663370,0,0,1,0 - 10
2663400,0,0,1,0 - 10
2663450,8,106,4,100 - 500
2663480,0,0,1,0 - 10
2663500,0,0,1,0 - 10
2663510,0,1,1,0 - 10
2663520,0,2,1,0 - 10
2663530,8,3124,6,"1,000 - 5,000"
2663540,0,0,1,0 - 10
2663550,0,0,1,0 - 10
2663570,0,0,1,0 - 10
2663600,8,68,3,50 - 100
2663610,0,0,1,0 - 10
2663620,0,0,1,0 - 10
2663670,0,1,1,0 - 10
2663700,0,0,1,0 - 10
2663710,0,0,1,0 - 10
2663720,5,36,2,10 - 50
2663730,0,0,1,0 - 10
2663780,7,25,2,10 - 50
2663790,7,11,2,10 - 50
2663800,7,30,2,10 - 50
2663830,7,12,2,10 - 50
2663840,0,0,1,0 - 10
2663870,7,15,2,10 - 50
2663890,0,0,1,0 - 10
2663910,0,1,1,0 - 10
2663950,0,0,1,0 - 10
2663960,0,0,1,0 - 10
2663970,0,0,1,0 - 10
2664000,0,1,1,0 - 10
2664040,0,0,1,0 - 10
2664050,5,16,2,10 - 50
2664100,0,0,1,0 - 10
2664120,0,0,1,0 - 10
2664130,0,0,1,0 - 10
2664160,0,0,1,0 - 10
2664190,7,10,2,10 - 50
2664200,0,2,1,0 - 10
2664260,0,0,1,0 - 10
2664280,0,4,1,0 - 10
2664300,7,12,2,10 - 50
2664330,0,5,1,0 - 10
2664370,5,42,2,10 - 50
2664390,0,0,1,0 - 10
2664400,0,0,1,0 - 10
2664410,0,0,1,0 - 10
2664460,0,1,1,0 - 10
2664470,0,0,1,0 - 10
2664520,0,0,1,0 - 10
2664540,0,0,1,0 - 10
2664560,5,46,2,10 - 50
2664570,0,0,1,0 - 10
2664580,0,0,1,0 - 10
2664600,0,0,1,0 - 10
2664650,0,2,1,0 - 10
2664670,0,0,1,0 - 10
2664680,0,0,1,0 - 10
2664700,0,0,1,0 - 10
2664720,7,33,2,10 - 50
2664730,0,0,1,0 - 10
2664760,0,0,1,0 - 10
2664800,0,0,1,0 - 10
2664820,0,0,1,0 - 10
2664850,0,1,1,0 - 10
2664860,0,0,1,0 - 10
2664880,8,54,3,50 - 100
2664890,8,68,3,50 - 100
2664900,0,0,1,0 - 10
2664910,7,30,2,10 - 50
2664920,0,1,1,0 - 10
2664930,8,67,3,50 - 100
2664950,0,1,1,0 - 10
2664960,0,0,1,0 - 10
2664970,0,0,1,0 - 10
2664990,0,0,1,0 - 10
2665010,0,1,1,0 - 10
2665020,0,0,1,0 - 10
2665030,0,8,1,0 - 10
2665040,0,0,1,0 - 10
2665090,0,0,1,0 - 10
2665100,0,0,1,0 - 10
2665110,0,8,1,0 - 10
2665120,0,0,1,0 - 10
2665130,0,0,1,0 - 10
2665150,7,13,2,10 - 50
2665170,7,48,2,10 - 50
2665180,0,6,1,0 - 10
2665210,7,14,2,10 - 50
2665250,0,0,1,0 - 10
2665260,0,0,1,0 - 10
2665370,0,5,1,0 - 10
2665380,5,42,2,10 - 50
2665390,0,0,1,0 - 10
2665400,0,1,1,0 - 10
2665440,0,0,1,0 - 10
2665450,0,0,1,0 - 10
2665460,0,0,1,0 - 10
2665490,7,10,2,10 - 50
2665500,5,13,2,10 - 50
2665530,0,1,1,0 - 10
2665540,0,0,1,0 - 10
2665550,0,0,1,0 - 10
2665560,0,0,1,0 - 10
2665570,0,0,1,0 - 10
2665580,0,0,1,0 - 10
2665590,0,9,1,0 - 10
2665630,7,10,2,10 - 50
2665640,0,4,1,0 - 10
2665660,0,3,1,0 - 10
2665680,0,0,1,0 - 10
2665690,0,0,1,0 - 10
2665700,0,0,1,0 - 10
2665930,0,0,1,0 - 10
2665940,0,6,1,0 - 10
2665980,0,0,1,0 - 10
2666000,0,0,1,0 - 10
2666020,0,0,1,0 - 10
2666060,0,0,1,0 - 10
2666080,5,64,3,50 - 100
2666140,0,0,1,0 - 10
2666160,0,0,1,0 - 10
2666200,5,199,4,100 - 500
2666220,0,0,1,0 - 10
2666230,0,0,1,0 - 10
2666250,7,22,2,10 - 50
2666260,0,6,1,0 - 10
2666270,0,3,1,0 - 10
2666280,0,0,1,0 - 10
2666290,0,4,1,0 - 10
2666330,0,0,1,0 - 10
2666350,8,106,4,100 - 500
2666360,7,15,2,10 - 50
2666370,6,14,2,10 - 50
2666390,6,35,2,10 - 50
2666410,7,32,2,10 - 50
2666420,0,0,1,0 - 10
2666440,0,1,1,0 - 10
2666490,0,5,1,0 - 10
2666510,9,8068,7,"5,000 - 10,000"
2666520,5,19,2,10 - 50
2666530,6,57,3,50 - 100
2666550,5,109,4,100 - 500
2666570,5,18,2,10 - 50
2666580,0,0,1,0 - 10
2666590,7,39,2,10 - 50
2666610,0,0,1,0 - 10
2666620,0,0,1,0 - 10
2666670,0,0,1,0 - 10
2666680,0,0,1,0 - 10
2666690,0,0,1,0 - 10
2666710,0,0,1,0 - 10
2666720,0,0,1,0 - 10
2666730,0,0,1,0 - 10
2666750,0,0,1,0 - 10
2666840,0,0,1,0 - 10
2666870,0,0,1,0 - 10
2666900,0,0,1,0 - 10
2666920,0,0,1,0 - 10
2666930,0,0,1,0 - 10
2666950,0,0,1,0 - 10
2666990,0,0,1,0 - 10
2667000,0,7,1,0 - 10
2667010,0,5,1,0 - 10
2667020,0,3,1,0 - 10
2667030,0,0,1,0 - 10
2667050,0,0,1,0 - 10
2667080,0,1,1,0 - 10
2667100,0,9,1,0 - 10
2667110,0,0,1,0 - 10
2667120,0,0,1,0 - 10
2667130,0,0,1,0 - 10
2667140,0,0,1,0 - 10
2667160,8,52,3,50 - 100
2667220,0,0,1,0 - 10
2667240,0,0,1,0 - 10
2667250,0,0,1,0 - 10
2667260,0,0,1,0 - 10
2667270,7,10,2,10 - 50
2667290,0,0,1,0 - 10
2667300,0,0,1,0 - 10
2667350,0,7,1,0 - 10
2667360,0,0,1,0 - 10
2667370,0,0,1,0 - 10
2667380,0,0,1,0 - 10
2667410,8,455,4,100 - 500
2667430,9,3092,6,"1,000 - 5,000"
2667480,7,11,2,10 - 50
2667500,5,63,3,50 - 100
2667540,0,0,1,0 - 10
2667560,0,0,1,0 - 10
2667580,0,0,1,0 - 10
2667590,0,0,1,0 - 10
2667600,0,0,1,0 - 10
2667660,0,0,1,0 - 10
2667670,0,0,1,0 - 10
2667680,7,43,2,10 - 50
2667690,8,726,5,"500 - 1,000"
2667740,0,0,1,0 - 10
2667750,7,13,2,10 - 50
2667760,0,5,1,0 - 10
2667780,0,0,1,0 - 10
2667790,7,14,2,10 - 50
2667820,0,0,1,0 - 10
2667830,0,0,1,0 - 10
2667840,0,0,1,0 - 10
2667850,5,74,3,50 - 100
2667880,0,9,1,0 - 10
2667920,0,0,1,0 - 10
2667930,0,0,1,0 - 10
2667950,0,0,1,0 - 10
2667960,0,0,1,0 - 10
2667970,9,6138,7,"5,000 - 10,000"
2667980,7,28,2,10 - 50
2667990,0,0,1,0 - 10
2668000,0,0,1,0 - 10
2668020,0,6,1,0 - 10
2668030,0,0,1,0 - 10
2668050,8,641,5,"500 - 1,000"
2668070,0,0,1,0 - 10
2668080,6,5905,7,"5,000 - 10,000"
2668090,0,1,1,0 - 10
2668100,0,0,1,0 - 10
2668110,7,15,2,10 - 50
2668120,0,0,1,0 - 10
2668130,0,6,1,0 - 10
2668150,0,3,1,0 - 10
2668160,5,124,4,100 - 500
2668170,5,127,4,100 - 500
2668180,0,1,1,0 - 10
2668210,0,0,1,0 - 10
2668230,0,7,1,0 - 10
2668240,0,0,1,0 - 10
2668300,0,6,1,0 - 10
2668320,0,0,1,0 - 10
2668330,7,16,2,10 - 50
2668420,0,0,1,0 - 10
2668430,0,0,1,0 - 10
2668440,0,9,1,0 - 10
2668450,7,17,2,10 - 50
2668460,0,5,1,0 - 10
2668470,0,2,1,0 - 10
2668490,0,0,1,0 - 10
2668500,0,0,1,0 - 10
2668510,0,0,1,0 - 10
2668530,0,0,1,0 - 10
2668540,0,5,1,0 - 10
2668550,0,0,1,0 - 10
2668560,0,0,1,0 - 10
2668580,8,63,3,50 - 100
2668600,0,0,1,0 - 10
2668610,0,0,1,0 - 10
2668620,0,0,1,0 - 10
2668630,0,4,1,0 - 10
2668660,5,20,2,10 - 50
2668670,0,0,1,0 - 10
2668710,7,11,2,10 - 50
2668740,0,0,1,0 - 10
2668760,0,9,1,0 - 10
2668770,0,2,1,0 - 10
2668780,0,0,1,0 - 10
2668800,0,0,1,0 - 10
2668810,0,4,1,0 - 10
2668840,7,19,2,10 - 50
2668860,0,0,1,0 - 10
2668870,7,26,2,10 - 50
2668910,0,0,1,0 - 10
2668950,0,0,1,0 - 10
2668970,0,0,1,0 - 10
2669000,0,9,1,0 - 10
2669010,0,0,1,0 - 10
2669030,0,0,1,0 - 10
2669040,0,0,1,0 - 10
2669060,0,0,1,0 - 10
2669080,0,4,1,0 - 10
2669090,0,0,1,0 - 10
2669100,7,19,2,10 - 50
2669110,0,0,1,0 - 10
2669120,0,3,1,0 - 10
2669130,0,0,1,0 - 10
2669150,0,0,1,0 - 10
2669160,0,3,1,0 - 10
2669180,0,0,1,0 - 10
2669190,0,0,1,0 - 10
2669200,0,0,1,0 - 10
2669210,0,3,1,0 - 10
2669220,0,0,1,0 - 10
2669240,0,4,1,0 - 10
2669250,0,0,1,0 - 10
2669270,0,0,1,0 - 10
2669290,0,0,1,0 - 10
2669300,0,0,1,0 - 10
2669320,5,16807,8,"10,000 - 50,000"
2669330,0,0,1,0 - 10
2669380,8,68,3,50 - 100
2669390,0,3,1,0 - 10
2669400,0,0,1,0 - 10
2669410,0,0,1,0 - 10
2669430,0,0,1,0 - 10
2669440,7,45,2,10 - 50
2669450,0,0,1,0 - 10
2669480,0,0,1,0 - 10
2669500,0,0,1,0 - 10
2669510,0,0,1,0 - 10
2669520,7,21,2,10 - 50
2669540,3,11,2,10 - 50
2669550,5,34,2,10 - 50
2669560,0,0,1,0 - 10
2669580,0,5,1,0 - 10
2669590,0,0,1,0 - 10
2669600,7,15,2,10 - 50
2669610,5,23,2,10 - 50
2669620,0,1,1,0 - 10
2669630,0,0,1,0 - 10
2669640,0,0,1,0 - 10
2669660,0,6,1,0 - 10
2669680,0,2,1,0 - 10
2669720,0,0,1,0 - 10
2669730,0,1,1,0 - 10
2669740,0,0,1,0 - 10
2669760,0,0,1,0 - 10
2669770,0,0,1,0 - 10
2669780,0,0,1,0 - 10
2669820,7,13,2,10 - 50
2669830,0,3,1,0 - 10
2669850,0,0,1,0 - 10
2669860,9,783,5,"500 - 1,000"
2669870,0,0,1,0 - 10
2669880,0,0,1,0 - 10
2669890,0,0,1,0 - 10
2669910,7,41,2,10 - 50
2669930,0,0,1,0 - 10
2669950,0,0,1,0 - 10
2669960,0,7,1,0 - 10
2669970,0,2,1,0 - 10
2670250,7,31,2,10 - 50
2670260,0,5,1,0 - 10
2670280,7,10,2,10 - 50
2670340,0,8,1,0 - 10
2670350,0,0,1,0 - 10
2670360,7,27,2,10 - 50
2670370,0,1,1,0 - 10
2670400,7,29,2,10 - 50
2670410,0,0,1,0 - 10
2670430,0,0,1,0 - 10
2670460,0,0,1,0 - 10
2670470,0,3,1,0 - 10
2670490,0,0,1,0 - 10
2670510,0,0,1,0 - 10
2670520,0,0,1,0 - 10
2670550,0,6,1,0 - 10
2670570,0,0,1,0 - 10
2670580,0,1,1,0 - 10
2670620,0,0,1,0 - 10
2670630,8,52610,9,"50,000 - 100,000"
2670650,0,0,1,0 - 10
2670670,0,2,1,0 - 10
2670690,0,0,1,0 - 10
2670700,5,25,2,10 - 50
2670720,6,18,2,10 - 50
2670730,7,17,2,10 - 50
2670740,6,18,2,10 - 50
2670760,0,0,1,0 - 10
2670770,7,12,2,10 - 50
2670780,0,0,1,0 - 10
2670800,7,17,2,10 - 50
2670830,0,0,1,0 - 10
2670860,0,0,1,0 - 10
2670890,7,19,2,10 - 50
2670900,5,17,2,10 - 50
2670920,8,232,4,100 - 500
2670940,0,0,1,0 - 10
2670960,0,0,1,0 - 10
2670980,0,0,1,0 - 10
2671000,0,0,1,0 - 10
2671010,0,0,1,0 - 10
2671020,0,3,1,0 - 10
2671050,0,5,1,0 - 10
2671090,0,0,1,0 - 10
2671110,0,0,1,0 - 10
2671180,0,0,1,0 - 10
2671190,0,0,1,0 - 10
2671200,0,0,1,0 - 10
2671210,7,38,2,10 - 50
2671230,0,0,1,0 - 10
2671270,0,0,1,0 - 10
2671300,0,0,1,0 - 10
2671310,0,2,1,0 - 10
2671320,0,0,1,0 - 10
2671350,8,254,4,100 - 500
2671440,0,2,1,0 - 10
2671450,0,0,1,0 - 10
2671460,0,0,1,0 - 10
2671480,4,12,2,10 - 50
2671500,0,0,1,0 - 10
2671540,0,0,1,0 - 10
2671550,7,10,2,10 - 50
2671590,0,0,1,0 - 10
2671600,0,0,1,0 - 10
2671610,0,0,1,0 - 10
2671650,0,0,1,0 - 10
2671660,0,0,1,0 - 10
2671700,0,0,1,0 - 10
2671710,0,8,1,0 - 10
2671720,0,0,1,0 - 10
2671730,7,21,2,10 - 50
2671740,0,8,1,0 - 10
2671760,0,0,1,0 - 10
2671770,0,3,1,0 - 10
2671780,0,1,1,0 - 10
2671790,0,1,1,0 - 10
2671800,0,2,1,0 - 10
2671810,0,0,1,0 - 10
2671820,0,0,1,0 - 10
2671870,0,0,1,0 - 10
2671880,0,0,1,0 - 10
2671940,0,0,1,0 - 10
2671970,8,1336,6,"1,000 - 5,000"
2671990,0,0,1,0 - 10
2672010,0,0,1,0 - 10
2672030,0,2,1,0 - 10
2672040,0,0,1,0 - 10
2672050,0,0,1,0 - 10
2672060,6,84,3,50 - 100
2672070,0,7,1,0 - 10
2672080,0,0,1,0 - 10
2672090,9,1500,6,"1,000 - 5,000"
2672110,8,57,3,50 - 100
2672130,6,26,2,10 - 50
2672150,0,0,1,0 - 10
2672170,4,48,2,10 - 50
2672230,0,2,1,0 - 10
2672260,5,17,2,10 - 50
2672270,0,0,1,0 - 10
2672290,8,53,3,50 - 100
2672300,0,7,1,0 - 10
2672350,0,5,1,0 - 10
2672390,0,0,1,0 - 10
2672430,8,456,4,100 - 500
2672470,0,0,1,0 - 10
2672500,0,3,1,0 - 10
2672510,0,0,1,0 - 10
2672520,0,0,1,0 - 10
2672550,0,2,1,0 - 10
2672580,0,0,1,0 - 10
2672590,0,0,1,0 - 10
2672620,0,0,1,0 - 10
2672660,0,0,1,0 - 10
2672680,0,1,1,0 - 10
2672720,0,0,1,0 - 10
2672740,0,0,1,0 - 10
2672760,0,0,1,0 - 10
2672770,7,29,2,10 - 50
2672780,0,0,1,0 - 10
2672790,0,3,1,0 - 10
2672830,0,0,1,0 - 10
2672850,5,36,2,10 - 50
2672860,0,0,1,0 - 10
2672880,0,9,1,0 - 10
2672900,8,103,4,100 - 500
2672910,0,0,1,0 - 10
2672950,0,0,1,0 - 10
2672970,0,0,1,0 - 10
2672990,0,8,1,0 - 10
2673000,0,1,1,0 - 10
2673010,7,21,2,10 - 50
2673020,0,0,1,0 - 10
2673060,8,50,3,50 - 100
2673070,7,10,2,10 - 50
2673080,6,69,3,50 - 100
2673130,0,0,1,0 - 10
2673160,0,6,1,0 - 10
2673170,0,1,1,0 - 10
2673210,0,0,1,0 - 10
2673240,0,9,1,0 - 10
2673260,0,0,1,0 - 10
2673310,8,77,3,50 - 100
2673330,0,6,1,0 - 10
2673350,0,0,1,0 - 10
2673370,0,1,1,0 - 10
2673380,0,0,1,0 - 10
2673420,0,0,1,0 - 10
2673430,0,4,1,0 - 10
2673440,0,0,1,0 - 10
2673450,0,2,1,0 - 10
2673460,7,12,2,10 - 50
2673480,0,0,1,0 - 10
2673490,8,450,4,100 - 500
2673510,0,0,1,0 - 10
2673520,0,0,1,0 - 10
2673530,0,0,1,0 - 10
2673540,0,0,1,0 - 10
2673560,0,0,1,0 - 10
2673570,0,1,1,0 - 10
2673580,0,0,1,0 - 10
2673590,0,0,1,0 - 10
2673650,0,0,1,0 - 10
2673660,8,158,4,100 - 500
2673670,0,0,1,0 - 10
2673690,0,1,1,0 - 10
2673700,7,13,2,10 - 50
2673720,0,2,1,0 - 10
2673730,5,41,2,10 - 50
2673750,0,8,1,0 - 10
2673760,7,39,2,10 - 50
2673800,0,0,1,0 - 10
2673820,0,0,1,0 - 10
2673840,0,1,1,0 - 10
2673860,0,4,1,0 - 10
2673870,0,0,1,0 - 10
2673890,0,0,1,0 - 10
2673900,0,0,1,0 - 10
2673910,0,0,1,0 - 10
2673940,0,0,1,0 - 10
2673950,7,20,2,10 - 50
2673990,0,1,1,0 - 10
2674010,0,0,1,0 - 10
2674020,0,0,1,0 - 10
2674040,0,4,1,0 - 10
2674060,0,0,1,0 - 10
2674070,0,0,1,0 - 10
2674080,0,7,1,0 - 10
2674110,0,0,1,0 - 10
2674120,7,29,2,10 - 50
2674130,0,0,1,0 - 10
2674140,0,7,1,0 - 10
2674150,0,0,1,0 - 10
2674160,0,0,1,0 - 10
2674190,8,164,4,100 - 500
2674200,0,0,1,0 - 10
2674210,0,0,1,0 - 10
2674230,7,22,2,10 - 50
2674240,6,22,2,10 - 50
2674270,7,26,2,10 - 50
2674290,5,389,4,100 - 500
2674300,0,4,1,0 - 10
2674340,0,0,1,0 - 10
2674370,7,24,2,10 - 50
2674380,0,0,1,0 - 10
2674420,0,3,1,0 - 10
2674480,0,0,1,0 - 10
2674500,0,0,1,0 - 10
2674510,0,0,1,0 - 10
2674520,0,0,1,0 - 10
2674550,0,0,1,0 - 10
2674580,6,48,2,10 - 50
2674590,8,859,5,"500 - 1,000"
2674640,0,0,1,0 - 10
2674650,0,0,1,0 - 10
2674670,0,0,1,0 - 10
2674680,0,0,1,0 - 10
2674690,0,0,1,0 - 10
2674720,8,128,4,100 - 500
2674740,0,0,1,0 - 10
2674760,0,6,1,0 - 10
2674780,0,0,1,0 - 10
2674810,6,1835,6,"1,000 - 5,000"
2674820,8,69,3,50 - 100
2674870,0,5,1,0 - 10
2674880,0,0,1,0 - 10
2674890,0,0,1,0 - 10
2674930,7,46,2,10 - 50
2674940,0,0,1,0 - 10
2674970,0,0,1,0 - 10
2674990,0,2,1,0 - 10
2675070,0,1,1,0 - 10
2675270,7,28,2,10 - 50
2675290,5,1993,6,"1,000 - 5,000"
2675300,0,3,1,0 - 10
2675330,0,0,1,0 - 10
2675350,7,10,2,10 - 50
2675370,0,0,1,0 - 10
2675390,7,25,2,10 - 50
2675400,0,7,1,0 - 10
2675410,0,7,1,0 - 10
2675420,0,6,1,0 - 10
2675430,0,2,1,0 - 10
2675580,0,0,1,0 - 10
2675600,0,0,1,0 - 10
2675610,0,7,1,0 - 10
2675620,0,4,1,0 - 10
2675630,8,248,4,100 - 500
2675640,0,2,1,0 - 10
2675660,0,8,1,0 - 10
2675690,0,0,1,0 - 10
2675700,0,0,1,0 - 10
2675770,0,0,1,0 - 10
2675800,8,50,3,50 - 100
2675820,5,33,2,10 - 50
2675840,0,0,1,0 - 10
2675850,7,27,2,10 - 50
2675860,0,0,1,0 - 10
2675890,0,2,1,0 - 10
2675900,0,0,1,0 - 10
2676000,7,35,2,10 - 50
2676010,0,0,1,0 - 10
2676030,0,0,1,0 - 10
2676040,0,0,1,0 - 10
2676050,0,0,1,0 - 10
2676080,0,0,1,0 - 10
2676100,0,6,1,0 - 10
2676110,0,0,1,0 - 10
2676120,0,0,1,0 - 10
2676140,0,0,1,0 - 10
2676150,0,0,1,0 - 10
2676160,5,20,2,10 - 50
2676180,8,104,4,100 - 500
2676190,0,0,1,0 - 10
2676210,7,14,2,10 - 50
2676220,0,0,1,0 - 10
2676270,0,0,1,0 - 10
2676340,0,0,1,0 - 10
2676390,7,29,2,10 - 50
2676410,0,0,1,0 - 10
2676430,0,0,1,0 - 10
2676440,7,34,2,10 - 50
2676450,0,0,1,0 - 10
2676460,0,0,1,0 - 10
2676470,0,6,1,0 - 10
2676480,0,0,1,0 - 10
2676520,0,3,1,0 - 10
2676540,8,56,3,50 - 100
2676570,0,0,1,0 - 10
2676580,6,27,2,10 - 50
2676700,0,4,1,0 - 10
2676750,0,0,1,0 - 10
2676760,0,1,1,0 - 10
2676770,5,94,3,50 - 100
2676790,0,1,1,0 - 10
2676810,0,0,1,0 - 10
