app_id,language
860080,English
860090,English
860210,English
860210,German
860210,French
860210,Italian
860210,Spanish - Spain
860210,Japanese
860210,Russian
860210,Simplified Chinese
860260,English
860270,English
860290,English
860320,English
860330,English
860340,English
860350,English
860400,English
860400,Simplified Chinese
860400,Traditional Chinese
860430,English
860440,English
860450,English
860450,German
860450,Spanish - Spain
860450,Simplified Chinese
860450,Russian
860450,Korean
860480,English
860480,Japanese
860490,English
860490,Japanese
860500,English
860500,Russian
860510,English
860510,French
860510,Italian
860510,German
860510,Spanish - Spain
860510,Arabic
860510,Japanese
860510,Korean
860510,Polish
860510,Portuguese - Brazil
860510,Russian
860510,Simplified Chinese
860510,Spanish - Latin America
860510,Traditional Chinese
860530,English
860550,English
860550,Greek
860590,English
860590,Japanese
860600,English
860620,English
860620,French
860620,Italian
860620,German
860620,Spanish - Spain
860620,Polish
860620,Russian
860620,Simplified Chinese
860620,Japanese
860620,Korean
860640,English
860640,French
860640,German
860640,Spanish - Spain
860640,Japanese
860640,Russian
860640,Simplified Chinese
860650,English
860660,English
860660,Russian
860660,German
860660,Simplified Chinese
860670,English
860670,French
860670,Italian
860670,German
860670,Spanish - Spain
860670,Czech
860670,Danish
860670,Dutch
860670,Finnish
860670,Hungarian
860670,Japanese
860670,Korean
860670,Polish
860670,Portuguese - Portugal
860670,Russian
860670,Simplified Chinese
860670,Swedish
860670,Thai
860670,Traditional Chinese
860670,Turkish
860680,English
860730,English
860730,French
860730,Italian
860730,German
860730,Spanish - Spain
860730,Arabic
860730,Bulgarian
860730,Czech
860730,Danish
860730,Dutch
860730,Finnish
860730,Greek
860730,Hungarian
860730,Japanese
860730,Korean
860730,Norwegian
860730,Polish
860730,Portuguese - Portugal
860730,Portuguese - Brazil
860730,Romanian
860730,Russian
860730,Simplified Chinese
860730,Swedish
860730,Thai
860730,Traditional Chinese
860730,Turkish
860730,Ukrainian
860770,English
860790,English
860790,Russian
860820,English
860860,English
860860,French
860860,Italian
860860,German
860860,Spanish - Spain
860860,Simplified Chinese
860860,Korean
860860,Danish
860860,Japanese
860860,Polish
860860,Russian
860860,Turkish
860860,Arabic
860870,English
860870,Korean
860880,English
860890,English
860890,French
860890,Spanish - Spain
860890,Simplified Chinese
860890,German
860890,Portuguese - Portugal
860890,Russian
860890,Traditional Chinese
860890,Japanese
860890,Portuguese - Brazil
860900,English
860900,French
860900,Italian
860900,German
860900,Spanish - Spain
860900,Simplified Chinese
860900,Traditional Chinese
860900,Japanese
860900,Portuguese - Portugal
860900,Russian
860910,English
860930,English
860950,English
860950,French
860950,Italian
860950,German
860950,Spanish - Spain
860950,Japanese
860950,Korean
860950,Polish
860950,Simplified Chinese
860960,English
860990,English
861000,English
861010,English
861020,English
861030,English
861050,English
861050,Thai
861080,English
861080,Korean
861130,English
861150,English
861160,English
861160,French
861160,Italian
861160,German
861160,Spanish - Spain
861160,Arabic
861160,Bulgarian
861160,Czech
861160,Simplified Chinese
861160,Traditional Chinese
861160,Korean
861160,Danish
861160,Finnish
861160,Japanese
861160,Greek
861160,Norwegian
861160,Dutch
861160,Polish
861160,Portuguese - Portugal
861160,Portuguese - Brazil
861160,Romanian
861160,Russian
861160,Swedish
861160,Thai
861160,Turkish
861160,Ukrainian
861160,Hungarian
861210,English
861230,English
861230,Portuguese - Brazil
861240,English
861240,Japanese
861240,Simplified Chinese
861240,Traditional Chinese
861240,French
861240,Italian
861240,German
861240,Spanish - Spain
861240,Korean
861240,Portuguese - Brazil
861240,Russian
861250,English
861250,French
861250,Italian
861250,German
861250,Spanish - Spain
861250,Japanese
861250,Russian
861250,Simplified Chinese
861250,Korean
861250,Portuguese - Brazil
861250,Traditional Chinese
861260,English
861270,English
861270,German
861270,Japanese
861270,Portuguese - Portugal
861270,Portuguese - Brazil
861270,Russian
861270,Simplified Chinese
861270,Traditional Chinese
861270,Turkish
861270,Ukrainian
861270,French
861270,Spanish - Spain
861270,Finnish
861270,Korean
861270,Spanish - Latin America
861270,Swedish
861280,English
861280,Japanese
861280,Simplified Chinese
861280,Traditional Chinese
861290,English
861320,English
861330,English
861350,Russian
861350,English
861350,Simplified Chinese
861400,English
861410,English
861410,Japanese
861410,Spanish - Latin America
861410,Spanish - Spain
861410,Simplified Chinese
861510,English
861520,English
861530,English
861540,English
861540,Simplified Chinese
861540,Korean
861540,German
861540,French
861540,Spanish - Spain
861540,Russian
861540,Japanese
861540,Italian
861540,Dutch
861540,Polish
861540,Portuguese - Portugal
861540,Portuguese - Brazil
861540,Traditional Chinese
861540,Turkish
861540,Arabic
861540,Catalan
861540,Irish
861540,Welsh
861550,English
861550,Russian
861580,English
861590,English
861650,English
861650,French
861650,Italian
861650,German
861650,Spanish - Spain
861650,Japanese
861650,Korean
861650,Polish
861650,Portuguese - Brazil
861650,Russian
861650,Simplified Chinese
861650,Traditional Chinese
861670,English
861710,English
861720,English
861740,English
861760,English
861770,English
861790,English
861860,English
861910,English
861930,English
861930,Traditional Chinese
861940,English
861960,English
861960,German
861990,English
862090,English
862110,English
862110,French
862110,Italian
862110,German
862110,Spanish - Spain
862110,Simplified Chinese
862110,Traditional Chinese
862110,Russian
862110,Spanish - Latin America
862110,Japanese
862110,Portuguese - Portugal
862110,Portuguese - Brazil
862130,English
862150,English
862150,Russian
862160,English
862190,English
862200,English
862220,English
862230,English
862240,English
862250,English
862250,Russian
862260,English
862280,English
862300,English
862370,English
862390,English
862440,English
862460,English
862480,English
862490,English
862490,Korean
862500,English
862510,English
862510,Japanese
862520,English
862520,Simplified Chinese
862550,English
862570,English
862570,French
862570,Italian
862570,German
862570,Spanish - Spain
862570,Portuguese - Portugal
862570,Russian
862570,Simplified Chinese
862570,Japanese
862570,Korean
862570,Portuguese - Brazil
862580,English
862590,English
862670,English
862670,Japanese
862690,English
862690,Simplified Chinese
862690,Traditional Chinese
862700,English
862700,French
862700,Italian
862700,German
862700,Spanish - Spain
862700,Polish
862700,Traditional Chinese
862700,Simplified Chinese
862700,Russian
862730,English
862730,Japanese
862740,English
862740,French
862740,Italian
862740,German
862740,Spanish - Spain
862740,Polish
862740,Portuguese - Portugal
862740,Russian
862740,Simplified Chinese
862740,Turkish
862770,English
862770,Japanese
862800,English
862800,French
862800,Spanish - Spain
862800,Spanish - Latin America
862850,English
862880,English
862900,English
862920,English
862990,English
863120,English
863150,English
863170,English
863190,English
863220,English
863230,English
863270,English
863280,English
863290,English
863290,Simplified Chinese
863290,French
863290,German
863290,Russian
863290,Portuguese - Portugal
863290,Spanish - Spain
863290,Portuguese - Brazil
863290,Spanish - Latin America
863300,English
863310,English
863310,Japanese
863330,English
863330,French
863330,German
863330,Portuguese - Brazil
863330,Russian
863360,English
863370,English
863370,French
863370,Italian
863370,German
863370,Simplified Chinese
863370,Russian
863370,Turkish
863370,Portuguese - Brazil
863380,English
863400,English
863400,Italian
863400,Romanian
863400,Simplified Chinese
863400,French
863400,German
863400,Japanese
863400,Spanish - Spain
863400,Polish
863400,Russian
863400,Swedish
863400,Ukrainian
863420,English
863420,Russian
863420,Spanish - Spain
863430,English
863430,Russian
863460,English
863460,Portuguese - Brazil
863460,Spanish - Latin America
863460,Japanese
863460,German
863460,Polish
863470,English
863490,English
863490,Portuguese - Brazil
863490,German
863490,Japanese
863490,Korean
863490,Portuguese - Portugal
863490,Russian
863490,Simplified Chinese
863490,Spanish - Latin America
863490,Traditional Chinese
863500,English
863500,German
863560,English
863570,English
863570,French
863570,Italian
863570,Russian
863570,Simplified Chinese
863570,Spanish - Spain
863570,German
863570,Portuguese - Brazil
863570,Korean
863570,Turkish
863580,English
863590,English
863590,German
863590,Russian
863610,English
863640,English
863650,English
863660,English
863660,French
863660,Italian
863660,German
863660,Spanish - Spain
863660,Simplified Chinese
863660,Korean
863660,Japanese
863660,Portuguese - Brazil
863660,Russian
863670,English
863690,English
863720,English
863720,Spanish - Spain
863720,Japanese
863730,English
863780,English
863810,English
863810,Japanese
863820,English
863820,Japanese
863840,English
863840,Simplified Chinese
863870,English
863870,Russian
863870,Simplified Chinese
863870,Traditional Chinese
863900,English
863900,Simplified Chinese
863910,English
863910,Japanese
863920,English
863920,Japanese
863940,English
863970,English
863980,English
863980,Russian
864010,English
864020,English
864030,English
864060,English
864060,French
864060,Italian
864060,German
864060,Spanish - Spain
864060,Dutch
864060,Japanese
864060,Korean
864060,Portuguese - Brazil
864060,Portuguese - Portugal
864060,Russian
864060,Simplified Chinese
864060,Spanish - Latin America
864060,Traditional Chinese
864060,Turkish
864100,English
864100,French
864100,German
864100,Spanish - Spain
864100,Russian
864110,English
864110,Simplified Chinese
864110,Traditional Chinese
864130,English
864150,English
864150,German
864150,Japanese
864150,French
864160,English
864160,Russian
864160,Simplified Chinese
864190,English
864200,English
864230,English
864300,English
864300,French
864300,Italian
864300,German
864300,Spanish - Spain
864300,Arabic
864300,Bulgarian
864300,Portuguese - Brazil
864300,Hungarian
864300,Greek
