app_id,tag_count,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20
572700,20,2.5D,2D,Adventure,Atmospheric,Based On A Novel,Casual,Classic,Cult Classic,Detective,Drama,Exploration,Family Friendly,Female Protagonist,Funny,Great Soundtrack,Mouse only,Mystery,Point & Click,Puzzle,Story Rich
572710,20,2.5D,2D,Adventure,Atmospheric,Based On A Novel,Casual,Classic,Cult Classic,Detective,Drama,Exploration,Female Protagonist,Funny,Great Soundtrack,Linear,Mouse only,Point & Click,Puzzle,Retro,Story Rich
572720,20,2.5D,2D,Adventure,Atmospheric,Casual,Detective,Drama,Exploration,Family Friendly,Female Protagonist,First-Person,Funny,Hidden Object,Mystery,Point & Click,Puzzle,Puzzle Platformer,Retro,Story Rich,Strategy
572730,20,1990's,2.5D,2D,Adventure,Archery,Artificial Intelligence,Atmospheric,Based On A Novel,Casual,Detective,Drama,Exploration,Female Protagonist,First-Person,Funny,Hidden Object,Mouse only,Point & Click,Puzzle,Story Rich
572740,20,2.5D,Adventure,Atmospheric,Based On A Novel,Casual,Classic,Cult Classic,Detective,Drama,Exploration,Family Friendly,Female Protagonist,Funny,Great Soundtrack,Linear,Mouse only,Point & Click,Puzzle,Retro,Story Rich
572760,20,2D,Action,Arcade,Atmospheric,Beautiful,Casual,Classic,Colorful,Cute,Family Friendly,Great Soundtrack,Indie,Linear,Match 3,Mouse only,Puzzle,Relaxing,Remake,Replay Value,Singleplayer
572890,20,2D,Action,Adventure,Casual,Co-op,Colorful,Comedy,Cute,Dystopian,Exploration,Family Friendly,Funny,Great Soundtrack,Indie,Local Co-Op,Multiplayer,Platformer,Puzzle,Puzzle Platformer,Singleplayer
572980,2,Action,VR,,,,,,,,,,,,,,,,,,
573040,6,Adventure,Anime,Casual,Indie,Music,Visual Novel,,,,,,,,,,,,,,
573050,3,Adventure,Indie,Visual Novel,,,,,,,,,,,,,,,,,
573060,8,Casual,Economy,Education,Indie,Puzzle,Resource Management,Strategy,Transportation,,,,,,,,,,,,
573070,20,2D,4 Player Local,Arcade,Automobile Sim,Casual,Colorful,Combat Racing,Controller,Driving,Family Friendly,Fast-Paced,Indie,Local Multiplayer,Physics,Racing,Retro,Stylized,Time Attack,Top-Down,Wholesome
573080,5,Adventure,Casual,Female Protagonist,Indie,Puzzle,,,,,,,,,,,,,,,
573090,20,Automation,Base Building,Building,Character Customization,Exploration,First-Person,Flight,Immersive Sim,Naval,Open World,Open World Survival Craft,Physics,Programming,PvP,Sailing,Sandbox,Survival,Third Person,Trains,Tutorial
573100,17,Atmospheric,Co-op,Co-op Campaign,Games Workshop,Multiplayer,Naval,Naval Combat,Real Time Tactics,RTS,Sci-fi,Singleplayer,Space,Strategy,Tactical,Violent,War,Warhammer 40K,,,
573110,7,Adventure,Anime,First-Person,Great Soundtrack,Indie,Roguelite,Singleplayer,,,,,,,,,,,,,
573120,20,2D,Adventure,Atmospheric,Choices Matter,Crafting,Difficult,Indie,Management,Perma Death,Resource Management,RPG,Simulation,Singleplayer,Story Rich,Strategy,Survival,Turn-Based,Turn-Based Combat,Vikings,Violent
573130,15,Adventure,Atmospheric,Beautiful,Casual,Exploration,Family Friendly,First-Person,Great Soundtrack,Horror,Indie,Mystery,Puzzle,Singleplayer,Story Rich,Walking Simulator,,,,,
573170,20,2D,Colorful,Cute,Difficult,Dog,Dungeon Crawler,Funny,Grid-Based Movement,Multiple Endings,Pixel Graphics,Procedural Generation,Puzzle,Replay Value,Retro,Roguelike,Roguelite,RPG,Singleplayer,Stylized,Turn-Based
573210,20,2D,Action,Adventure,Anime,Casual,Hack and Slash,Historical,Horror,JRPG,Magic,Medieval,Mystery,Party-Based RPG,Pixel Graphics,Post-apocalyptic,Psychological Horror,RPG,Top-Down,Turn-Based,Turn-Based Combat
573260,20,Action,Adventure,Aliens,Arena Shooter,Bullet Hell,Casual,Character Action Game,Demons,First-Person,Gore,Great Soundtrack,Horror,Indie,Sci-fi,Science,Shooter,Singleplayer,Space,Tactical,VR
573270,6,Adventure,Escape Room,Indie,RPG,Simulation,VR,,,,,,,,,,,,,,
573280,4,Adventure,Casual,Sports,VR,,,,,,,,,,,,,,,,
573300,4,Action,Casual,Indie,Local Multiplayer,,,,,,,,,,,,,,,,
573320,20,2D,2D Platformer,Adventure,Colorful,Comedy,Cute,Funny,Great Soundtrack,Indie,JRPG,Linear,Pixel Graphics,Platformer,Puzzle,RPG,Side Scroller,Singleplayer,Story Rich,Turn-Based Combat,Villain Protagonist
573330,5,Action,Adventure,Casual,Indie,VR,,,,,,,,,,,,,,,
573340,5,Adventure,Casual,Simulation,Strategy,Time Management,,,,,,,,,,,,,,,
573360,3,Casual,Indie,VR,,,,,,,,,,,,,,,,,
573370,20,3D,3D Platformer,Action,Adventure,Atmospheric,Casual,Character Customization,Controller,Cute,Early Access,Exploration,Great Soundtrack,Indie,Platformer,Robots,RPG,Singleplayer,Story Rich,Time Travel,War
573410,20,4X,Co-op,Economy,Grand Strategy,Management,Military,Moddable,Multiplayer,Online Co-Op,Real Time Tactics,Real-Time,RTS,Sandbox,Sci-fi,Simulation,Space,Strategy,Tactical,Tower Defense,War
573460,6,Action,Adventure,Casual,Early Access,Strategy,VR,,,,,,,,,,,,,,
573490,20,Early Access,Economy,Great Soundtrack,Indie,Management,Multiplayer,Online Co-Op,Real-Time,Real-Time with Pause,Realistic,Relaxing,Sandbox,Sci-fi,Science,Simulation,Space,Space Sim,Strategy,Trading,Transportation
573520,6,2D,Action,Adventure,Cute,Indie,Pixel Graphics,,,,,,,,,,,,,,
573530,3,Adventure,Horror,Indie,,,,,,,,,,,,,,,,,
573550,4,Action,Simulation,Sports,VR,,,,,,,,,,,,,,,,
573600,11,4 Player Local,Action,Adventure,Co-op,Difficult,Fast-Paced,Funny,Indie,Local Co-Op,Local Multiplayer,Multiplayer,,,,,,,,,
573610,6,Action,Adventure,Casual,Indie,Simulation,VR,,,,,,,,,,,,,,
573650,2,Casual,Hidden Object,,,,,,,,,,,,,,,,,,
573660,13,Action,Action RPG,Adventure,Casual,Controller,Family Friendly,Great Soundtrack,Indie,Local Co-Op,Music,Puzzle,RPG,Singleplayer,,,,,,,
573670,4,Adventure,Casual,Simulation,Strategy,,,,,,,,,,,,,,,,
573690,4,Adventure,Casual,Simulation,Strategy,,,,,,,,,,,,,,,,
573700,4,Adventure,Casual,Simulation,Strategy,,,,,,,,,,,,,,,,
573710,3,Casual,Simulation,Strategy,,,,,,,,,,,,,,,,,
573720,6,Adventure,Casual,Simulation,Strategy,Time Management,Vikings,,,,,,,,,,,,,,
573730,5,Adventure,Casual,Simulation,Strategy,Time Management,,,,,,,,,,,,,,,
573740,5,Adventure,Casual,Simulation,Strategy,Time Management,,,,,,,,,,,,,,,
573750,4,Adventure,Casual,Simulation,Strategy,,,,,,,,,,,,,,,,
573760,5,Adventure,Casual,Simulation,Strategy,Time Management,,,,,,,,,,,,,,,
573770,9,2D,Action,Adventure,Anime,Female Protagonist,Free to Play,Hack and Slash,RPG,RPGMaker,,,,,,,,,,,
573780,15,2D,Action,Action Roguelike,Adventure,Anime,Difficult,Female Protagonist,Indie,Metroidvania,Pixel Graphics,Platformer,Roguelike,Roguelite,Roguevania,RPG,,,,,
573790,5,4X,Classic,Sci-fi,Space,Strategy,,,,,,,,,,,,,,,
573800,4,Adventure,Free to Play,Indie,RPG,,,,,,,,,,,,,,,,
574010,3,Adventure,Casual,VR,,,,,,,,,,,,,,,,,
574030,20,2.5D,2D,Abstract,Casual,Clicker,Family Friendly,Football (Soccer),Indie,Minimalist,Physics,Point & Click,Puzzle,Relaxing,Score Attack,Side Scroller,Simulation,Singleplayer,Sports,Strategy,Time Manipulation
574040,5,Action,Indie,Shooter,Violent,VR,,,,,,,,,,,,,,,
574050,16,Action,Action RPG,Adventure,Anime,Co-op,Controller,Fantasy,Great Soundtrack,Hack and Slash,JRPG,Multiplayer,Musou,Online Co-Op,Open World,RPG,Third Person,,,,
574070,9,Early Access,Free to Play,Hex Grid,Indie,Massively Multiplayer,Space,Strategy,Tactical,Turn-Based Tactics,,,,,,,,,,,
574080,20,Action,Boomer Shooter,Early Access,First-Person,FPS,Free to Play,Gore,Massively Multiplayer,Military,Multiplayer,Realistic,RPG,Shooter,Simulation,Singleplayer,Strategy,Tactical,Violent,War,World War II
574090,20,Action,Action Roguelike,Boomer Shooter,Bullet Hell,Co-op,Crafting,Difficult,Fast-Paced,First-Person,FPS,Gun Customization,Indie,Online Co-Op,Perma Death,Procedural Generation,Replay Value,Roguelike,Roguelite,Sci-fi,Singleplayer
574120,20,4 Player Local,Action,Adventure,Casual,Co-op,Comedy,Controller,Cute,Family Friendly,Funny,Great Soundtrack,Indie,Local Co-Op,Local Multiplayer,Physics,Platformer,Short,Singleplayer,Sports,Third Person
574140,15,Adventure,Anime,Casual,Cute,Hentai,Indie,Mature,Multiple Endings,Mystery,Sci-fi,Sexual Content,Simulation,Singleplayer,Story Rich,VR,,,,,
574150,6,Action,Anime,Casual,Ninja,Swordplay,VR,,,,,,,,,,,,,,
574160,8,Action,Anime,Arcade,Bullet Hell,Fighting,Great Soundtrack,Mechs,Shoot 'Em Up,,,,,,,,,,,,
574170,3,Casual,Indie,Strategy,,,,,,,,,,,,,,,,,
574180,20,Action,Adventure,Base Building,Building,Co-op,Crafting,Early Access,First-Person,FPS,Free to Play,Indie,Massively Multiplayer,Multiplayer,Open World,Open World Survival Craft,RPG,Simulation,Strategy,Survival,Violent
574190,2,Casual,VR,,,,,,,,,,,,,,,,,,
574200,9,Action,Anime,Bullet Hell,Female Protagonist,Multiplayer,Shoot 'Em Up,Shooter,Third-Person Shooter,Violent,,,,,,,,,,,
574220,4,Action,Casual,Indie,VR,,,,,,,,,,,,,,,,
574260,17,2D,Adventure,Atmospheric,Casual,Dragons,Family Friendly,Fantasy,Female Protagonist,Great Soundtrack,Hidden Object,Horror,Indie,Mystery,Point & Click,Puzzle,Singleplayer,Story Rich,,,
574270,20,2D,Adventure,Atmospheric,Casual,Colorful,Family Friendly,Fantasy,Female Protagonist,Great Soundtrack,Hidden Object,Horror,Indie,Mystery,Point & Click,Puzzle,Relaxing,Short,Singleplayer,Story Rich,Surreal
574310,12,2D,Adventure,Atmospheric,Casual,Great Soundtrack,Horror,Indie,Mythology,Puzzle,Short,Singleplayer,Story Rich,,,,,,,,
574410,3,Action,Indie,VR,,,,,,,,,,,,,,,,,
574420,7,Adventure,Detective,Indie,Mystery,Point & Click,Puzzle,Story Rich,,,,,,,,,,,,,
574440,10,Action,Adventure,Casual,Free to Play,Hack and Slash,Indie,Multiplayer,Simulation,Strategy,VR,,,,,,,,,,
574500,5,Action,Adventure,Indie,Metroidvania,Platformer,,,,,,,,,,,,,,,
574520,20,3D,Action,Adventure,Archery,Cartoon,Cartoony,Casual,Co-op,Cute,FPS,Funny,Indie,Multiplayer,Online Co-Op,Relaxing,Shooter,Singleplayer,Sports,Tower Defense,VR
574530,5,Action,Adventure,Early Access,Indie,VR,,,,,,,,,,,,,,,
574580,4,JRPG,Pixel Graphics,Roguelike,RPG,,,,,,,,,,,,,,,,
574590,20,2D,2D Platformer,Abstract,Action,Atmospheric,Co-op,Co-op Campaign,Colorful,Controller,Cute,Family Friendly,Female Protagonist,Local Co-Op,Local Multiplayer,Minimalist,Platformer,Precision Platformer,Puzzle,Puzzle Platformer,Split Screen
574640,4,Action,Indie,Perma Death,Roguelike,,,,,,,,,,,,,,,,
574690,3,Adventure,Indie,RPG,,,,,,,,,,,,,,,,,
574710,4,Gore,Horror,Indie,Violent,,,,,,,,,,,,,,,,
574720,20,3D,Automation,Base Building,Building,Casual,City Builder,Crafting,Cute,Economy,Funny,Indie,Isometric,Management,Replay Value,Resource Management,Sandbox,Simulation,Singleplayer,Strategy,Tactical
574740,17,Adventure,Anime,Atmospheric,Dark,Female Protagonist,Free to Play,Great Soundtrack,Horror,Indie,Mystery,Pixel Graphics,Psychological Horror,Puzzle,RPG,RPGMaker,Singleplayer,Story Rich,,,
574760,14,2D,Atmospheric,Base Building,Building,Casual,Early Access,Indie,Management,Real-Time with Pause,Sci-fi,Simulation,Space,Strategy,Survival,,,,,,
574780,2,Casual,VR,,,,,,,,,,,,,,,,,,
574820,8,Casual,Cats,Horror,Indie,Memes,Psychological Horror,Puzzle,Sexual Content,,,,,,,,,,,,
574860,5,Action,Adventure,Anime,Female Protagonist,Nudity,,,,,,,,,,,,,,,
574890,5,Action,Adventure,Casual,Indie,VR,,,,,,,,,,,,,,,
574920,7,Adventure,Indie,Puzzle,Simulation,Space,Space Sim,VR,,,,,,,,,,,,,
574940,8,Action,Adventure,Atmospheric,Great Soundtrack,Indie,Online Co-Op,Sci-fi,VR,,,,,,,,,,,,
574980,20,2D Fighter,Action,Anime,Cartoon,Colorful,Cute,Fantasy,Female Protagonist,Fighting,Funny,Horses,Indie,Local Multiplayer,Magic,Memes,Multiplayer,Pixel Graphics,PvP,Singleplayer,Tutorial
575010,8,Adventure,Anime,Dating Sim,Indie,Nudity,Sexual Content,Story Rich,Visual Novel,,,,,,,,,,,,
575020,20,3D,Adventure,Building,Crafting,Exploration,First-Person,Flight,FPS,Game Development,Jet,Life Sim,Military,Open World,Sailing,Sandbox,Simulation,Space,Third Person,Transportation,VR
575030,2,Adventure,Indie,,,,,,,,,,,,,,,,,,
575040,6,Adventure,City Builder,Indie,RPG,Simulation,Strategy,,,,,,,,,,,,,,
575050,20,2D,2D Platformer,Action,Adventure,Co-op,Colorful,Controller,Cute,Difficult,Exploration,Hand-drawn,Local Co-Op,Parkour,Physics,Platformer,PvE,PvP,Side Scroller,Strategy,Stylized
575060,5,Arcade,Casual,Early Access,Indie,Puzzle,,,,,,,,,,,,,,,
575080,3,Action,Indie,Shoot 'Em Up,,,,,,,,,,,,,,,,,
575090,2,Indie,Strategy,,,,,,,,,,,,,,,,,,
575100,12,Action,Adventure,Atmospheric,Early Access,FPS,Gore,Great Soundtrack,Horror,Indie,Post-apocalyptic,Story Rich,Violent,,,,,,,,
575110,4,Adventure,Free to Play,Simulation,VR,,,,,,,,,,,,,,,,
575170,3,Casual,Indie,VR,,,,,,,,,,,,,,,,,
575210,3,Casual,Simulation,VR,,,,,,,,,,,,,,,,,
575270,3,Design & Illustration,Photo Editing,Video Production,,,,,,,,,,,,,,,,,
575330,9,2D,Adventure,Comedy,Funny,Indie,Memes,Multiplayer,Pixel Graphics,Simulation,,,,,,,,,,,
575340,20,Artificial Intelligence,Board Game,Chess,Crowdfunded,Fantasy,Indie,Mouse only,Multiplayer,Puzzle,Simulation,Singleplayer,Sports,Strategy,Strategy RPG,Tabletop,Tactical,Turn-Based,Turn-Based Combat,Turn-Based Strategy,Turn-Based Tactics
575360,19,2D,Action,Action RPG,Adventure,Arcade,Casual,Difficult,Fantasy,Great Soundtrack,Indie,Isometric,Magic,Pixel Graphics,Real Time Tactics,RPG,Shoot 'Em Up,Side Scroller,Singleplayer,Tower Defense,
575400,8,Automobile Sim,Difficult,Driving,Indie,Isometric,Racing,Retro,Simulation,,,,,,,,,,,,
575420,3,Casual,Indie,VR,,,,,,,,,,,,,,,,,
575430,3,Indie,Simulation,VR,,,,,,,,,,,,,,,,,
575450,18,2D,Action,Arcade,Arena Shooter,Bullet Hell,Colorful,Controller,Cute,Futuristic,Great Soundtrack,Indie,Minimalist,Sci-fi,Shoot 'Em Up,Shooter,Singleplayer,Space,Top-Down Shooter,,
575480,13,Adventure,Anime,Casual,Choices Matter,Comedy,Cute,Dating Sim,Multiple Endings,Nudity,Sexual Content,Singleplayer,Story Rich,Visual Novel,,,,,,,
575490,4,Casual,Family Friendly,Indie,Singleplayer,,,,,,,,,,,,,,,,
575510,10,Adventure,Anime,Casual,Dating Sim,Hentai,Indie,Mature,Nudity,Sexual Content,Visual Novel,,,,,,,,,,
575540,4,Action,Casual,Sports,VR,,,,,,,,,,,,,,,,
575560,2,Sports,VR,,,,,,,,,,,,,,,,,,
575570,9,Action,Adventure,Gore,Horror,Indie,Multiplayer,Simulation,Survival,Violent,,,,,,,,,,,
575580,20,1980s,2D,Adventure,Arcade,Casual,Character Customization,Colorful,Drama,Faith,Indie,Old School,Pixel Graphics,Retro,Score Attack,Side Scroller,Singleplayer,Story Rich,Third Person,Underwater,Walking Simulator
575590,11,Arcade,Casual,Co-op,Colorful,Controller,Great Soundtrack,Indie,Pixel Graphics,Replay Value,Score Attack,Singleplayer,,,,,,,,,
575600,6,Action,Gore,Indie,RPG,VR,Zombies,,,,,,,,,,,,,,
575630,3,3D Platformer,Casual,Indie,,,,,,,,,,,,,,,,,
575640,20,2D,Action,Casual,Co-op,Cute,Fast-Paced,Free to Play,Funny,Indie,Minimalist,Physics,Point & Click,Puzzle,Puzzle Platformer,Relaxing,Sandbox,Short,Singleplayer,Strategy,Zombies
575650,8,Adventure,Anime,Comedy,Cute,Dark Humor,Memes,Psychological Horror,Visual Novel,,,,,,,,,,,,
575660,2,Action,Indie,,,,,,,,,,,,,,,,,,
575670,3,Indie,RPG,Strategy,,,,,,,,,,,,,,,,,
575680,16,2D,Adventure,Casual,Family Friendly,Indie,Minimalist,Physics,Pixel Graphics,Platformer,Puzzle,Puzzle Platformer,Relaxing,Retro,Short,Singleplayer,Walking Simulator,,,,
575690,20,1990's,3D,Action,Action RPG,Action-Adventure,Adventure,Atmospheric,Combat,CRPG,First-Person,FPS,Futuristic,Old School,RPG,Simulation,Singleplayer,Space,Space Sim,Story Rich,Strategy
575700,5,Casual,Indie,Match 3,Psychological Horror,Puzzle,,,,,,,,,,,,,,,
575720,20,Action,Adventure,Card Game,Class-Based,Competitive,Fast-Paced,Free to Play,JRPG,Massively Multiplayer,MMORPG,PvP,Roguelike,RPG,Strategy,Tactical,Team-Based,Trading Card Game,Turn-Based Combat,Turn-Based Strategy,Turn-Based Tactics
575750,11,2D,2D Platformer,Action-Adventure,Adventure,Atmospheric,Casual,Indie,Physics,Pixel Graphics,Puzzle,Singleplayer,,,,,,,,,
575760,10,2D,2D Platformer,Action,Adventure,Casual,Indie,Linear,Platformer,Psychological Horror,Singleplayer,,,,,,,,,,
575770,14,2D,2D Platformer,Action,Adventure,Difficult,Indie,Linear,Minimalist,Pixel Graphics,Platformer,Retro,RPG,Shooter,Singleplayer,,,,,,
575780,12,2D,Action,Adventure,Bullet Time,Casual,Indie,Pixel Graphics,Platformer,Puzzle,Puzzle Platformer,Retro,Singleplayer,,,,,,,,
575800,4,Casual,Indie,Puzzle,Strategy,,,,,,,,,,,,,,,,
575810,5,Action,Casual,Early Access,Indie,Mahjong,,,,,,,,,,,,,,,
575820,17,Action,Action Roguelike,Bullet Hell,Co-op,Destruction,Difficult,Indie,Local Co-Op,Procedural Generation,Roguelike,Roguelite,Runner,Shoot 'Em Up,Shooter,Singleplayer,Top-Down Shooter,Voxel,,,
575830,7,Action,Action Roguelike,Adventure,Indie,Pixel Graphics,Roguelike,RPG,,,,,,,,,,,,,
575840,5,Action,Adventure,Indie,Roguelike,Roguelite,,,,,,,,,,,,,,,
575850,8,Indie,Multiplayer,RPG,Singleplayer,Strategy,Turn-Based,Turn-Based Strategy,Turn-Based Tactics,,,,,,,,,,,,
575860,5,Action,Adventure,Casual,Indie,Platformer,,,,,,,,,,,,,,,
575880,8,Action,Adventure,Arcade,Casual,Indie,Retro,Shooter,Strategy,,,,,,,,,,,,
575890,20,2D,Arcade,Cartoony,Casual,Clicker,Colorful,Cooking,Cute,Economy,Family Friendly,Funny,Life Sim,Logic,Management,PvE,Relaxing,Side Scroller,Singleplayer,Strategy,Time Management
575900,20,2D,Action,Adventure,Anime,Arcade,Cartoony,Casual,Colorful,Comedy,Cute,Exploration,Family Friendly,Female Protagonist,Funny,Puzzle,PvE,Simulation,Singleplayer,Sports,Tutorial
575920,19,3D,3D Platformer,Action,Adventure,Atmospheric,Casual,Dating Sim,Exploration,Indie,Minimalist,Nudity,Physics,Platformer,Psychological Horror,Relaxing,Singleplayer,Space,Survival,Walking Simulator,
575940,20,1990's,2.5D,2D,2D Platformer,Adventure,Colorful,Dragons,Fantasy,Female Protagonist,Indie,JRPG,Pixel Graphics,Platformer,Retro,RPG,Side Scroller,Singleplayer,Story Rich,Turn-Based,Turn-Based Combat
575950,3,Action,FPS,Indie,,,,,,,,,,,,,,,,,
575960,11,Adventure,Casual,Crime,Detective,Hidden Object,Indie,Mystery,Point & Click,Puzzle,Relaxing,Singleplayer,,,,,,,,,
575970,6,Card Battler,Card Game,Deckbuilding,Indie,RTS,Strategy,,,,,,,,,,,,,,
575990,12,3D,Atmospheric,Casual,Indie,Logic,Minimalist,Physics,Puzzle,Realistic,Relaxing,Simulation,Singleplayer,,,,,,,,
576020,7,Adventure,Anime,Casual,Mystery,Romance,Violent,Visual Novel,,,,,,,,,,,,,
576030,7,Difficult,Education,Indie,Programming,Puzzle,Simulation,Typing,,,,,,,,,,,,,
576050,20,2D,Action,Action-Adventure,Adventure,Anime,Casual,Choose Your Own Adventure,Difficult,Early Access,Exploration,Funny,Indie,Metroidvania,Multiplayer,Open World,Pixel Graphics,Platformer,Retro,Sandbox,Singleplayer
576060,20,2D,Adventure,Building,Casual,Character Customization,Cooking,Crafting,Exploration,Farming,Inventory Management,Mining,Nature,Open World,Open World Survival Craft,Pixel Graphics,Procedural Generation,Sandbox,Singleplayer,Survival,Top-Down
576090,5,Action,Competitive,Indie,Local Multiplayer,Multiplayer,,,,,,,,,,,,,,,
576100,4,Adventure,Casual,Indie,VR,,,,,,,,,,,,,,,,
576110,3,Action,Casual,Indie,,,,,,,,,,,,,,,,,
576120,6,Adventure,Fantasy,Indie,Pixel Graphics,RPG,Strategy,,,,,,,,,,,,,,
576130,20,2D,Action,Adventure,Bullet Hell,Casual,Comedy,Difficult,Dungeon Crawler,Funny,Great Soundtrack,Indie,Loot,Pixel Graphics,Post-apocalyptic,Shoot 'Em Up,Shooter,Singleplayer,Top-Down Shooter,Twin Stick Shooter,Violent
576160,20,2D,Anime,Atmospheric,Casual,Cute,Dark Fantasy,Exploration,Family Friendly,Fantasy,Investigation,Linear,Multiple Endings,Mystery,Pixel Graphics,Point & Click,Puzzle,RPG,Story Rich,Stylized,Top-Down
576230,8,Casual,Early Access,Education,Indie,Sandbox,Simulation,Strategy,VR,,,,,,,,,,,,
576260,18,Casual,Economy,Hex Grid,Historical,Indie,Management,Naval,Naval Combat,Pirates,Post-apocalyptic,Procedural Generation,Resource Management,Sailing,Sandbox,Simulation,Singleplayer,Strategy,Trading,,
576280,7,Action,Difficult,Hack and Slash,Indie,Loot,RPG,Strategy,,,,,,,,,,,,,
576290,5,Free to Play,Indie,Puzzle,RPG,Strategy,,,,,,,,,,,,,,,
576310,11,Adventure,Atmospheric,Casual,First-Person,Great Soundtrack,Indie,Open World,Simulation,Singleplayer,Story Rich,Walking Simulator,,,,,,,,,
576320,5,Casual,Economy,Indie,Simulation,Strategy,,,,,,,,,,,,,,,
576370,3,Casual,Strategy,VR,,,,,,,,,,,,,,,,,
576390,6,Action,Adventure,Indie,RPG,Simulation,Survival,,,,,,,,,,,,,,
576400,20,Anime,Atmospheric,Casual,Choices Matter,Choose Your Own Adventure,Colorful,Cute,Dating Sim,Dynamic Narration,Fantasy,Female Protagonist,Historical,Interactive Fiction,Medieval,Multiple Endings,Music,Romance,Singleplayer,Story Rich,Visual Novel
576410,5,Adventure,Casual,Indie,Simulation,Violent,,,,,,,,,,,,,,,
576420,20,2D,Action,Adventure,Dungeon Crawler,Fantasy,Grid-Based Movement,Hack and Slash,Indie,Loot,Magic,Perma Death,Pixel Graphics,Procedural Generation,Retro,Roguelike,RPG,Singleplayer,Strategy,Traditional Roguelike,Turn-Based
576430,20,3D,Action,Alternate History,Arena Shooter,Co-op,Combat,Destruction,eSports,Free to Play,Indie,Massively Multiplayer,Mechs,PvP,Realistic,Robots,RPG,Sci-fi,Shooter,Third Person,Third-Person Shooter
576470,6,Adventure,Casual,Cute,Early Access,Indie,Runner,,,,,,,,,,,,,,
576480,13,Action,Beat 'em up,Comedy,Early Access,Fighting,Indie,Local Co-Op,Local Multiplayer,Physics,Sandbox,Simulation,Singleplayer,Third Person,,,,,,,
576500,20,3D,Abstract,Adventure,Atmospheric,Emotional,Exploration,Family Friendly,Hex Grid,Isometric,Logic,Magic,Mystery,Nature,Open World,Puzzle,Relaxing,Score Attack,Singleplayer,Strategy,Top-Down
576540,19,2D,Action,Arcade,Casual,Choices Matter,Choose Your Own Adventure,Dungeon Crawler,Indie,Massively Multiplayer,Multiplayer,Online Co-Op,Pixel Graphics,Point & Click,Puzzle,Retro,Shoot 'Em Up,Shooter,Singleplayer,Survival,
576590,7,Anime,Casual,Dating Sim,Match 3,Nudity,Puzzle,Simulation,,,,,,,,,,,,,
576620,9,Action,Adventure,Casual,Escape Room,Indie,Puzzle,Simulation,Singleplayer,VR,,,,,,,,,,,
576640,7,Action,Adventure,Early Access,Indie,RPG,Simulation,VR,,,,,,,,,,,,,
576650,7,Action,Free to Play,Horror,Multiplayer,Violent,VR,Zombies,,,,,,,,,,,,,
