"app_id","category"
"449240","Single-player"
"449240","Steam Achievements"
"449240","Steam Leaderboards"
"449240","Steam Trading Cards"
"449250","Family Sharing"
"449250","Full controller support"
"449250","Single-player"
"449250","Steam Achievements"
"449250","Steam Trading Cards"
"449300","Einzelspieler"
"449300","Familienbibliothek"
"449300","Steam Cloud"
"449300","Steam-Errungenschaften"
"449300","Steam-Sammelkarten"
"449310","Family Sharing"
"449310","Full controller support"
"449310","Single-player"
"449310","Steam Achievements"
"449310","Steam Cloud"
"449320","Co-op"
"449320","Family Sharing"
"449320","Full controller support"
"449320","Multi-player"
"449320","PvP"
"449320","Remote Play Together"
"449320","Shared/Split Screen Co-op"
"449320","Shared/Split Screen PvP"
"449320","Single-player"
"449320","Steam Achievements"
"449320","Steam Cloud"
"449320","Steam Leaderboards"
"449330","Family Sharing"
"449330","Full controller support"
"449330","Multi-player"
"449330","Remote Play Together"
"449330","Shared/Split Screen"
"449330","Single-player"
"449340","Family Sharing"
"449340","Single-player"
"449340","Steam Achievements"
"449340","Steam Trading Cards"
"449350","Family Sharing"
"449350","Single-player"
"449350","Steam Achievements"
"449420","Family Sharing"
"449420","Multi-player"
"449420","Partial Controller Support"
"449420","Remote Play Together"
"449420","Shared/Split Screen"
"449420","Single-player"
"449420","Steam Achievements"
"449420","Steam Trading Cards"
"449450","Family Sharing"
"449450","Full controller support"
"449450","Single-player"
"449450","Stats"
"449450","Steam Achievements"
"449450","Steam Trading Cards"
"449460","Family Sharing"
"449460","Single-player"
"449460","Steam Achievements"
"449500","Family Sharing"
"449500","Full controller support"
"449500","Single-player"
"449500","Steam Achievements"
"449500","Steam Leaderboards"
"449500","Steam Trading Cards"
"449510","Family Sharing"
"449510","Full controller support"
"449510","Single-player"
"449510","Steam Achievements"
"449510","Steam Cloud"
"449510","Steam Trading Cards"
"449520","Family Sharing"
"449520","Single-player"
"449520","Steam Trading Cards"
"449530","Family Sharing"
"449530","Single-player"
"449530","Steam Achievements"
"449530","Steam Cloud"
"449530","Steam Trading Cards"
"449540","Family Sharing"
"449540","Single-player"
"449540","Steam Achievements"
"449540","Steam Cloud"
"449540","Steam Leaderboards"
"449540","Steam Trading Cards"
"449540","Steam Workshop"
"449550","Family Sharing"
"449550","Full controller support"
"449550","Multi-player"
"449550","Remote Play Together"
"449550","Shared/Split Screen"
"449550","Single-player"
"449550","Steam Achievements"
"449550","Steam Cloud"
"449550","Steam Leaderboards"
"449550","Steam Trading Cards"
"449560","Family Sharing"
"449560","Full controller support"
"449560","Includes level editor"
"449560","Single-player"
"449560","Stats"
"449560","Steam Achievements"
"449560","Steam Leaderboards"
"449560","Steam Workshop"
"449610","Family Sharing"
"449610","Partial Controller Support"
"449610","Single-player"
"449610","Steam Achievements"
"449610","Steam Cloud"
"449610","Steam Trading Cards"
"449640","Co-op"
"449640","Family Sharing"
"449640","Full controller support"
"449640","Multi-player"
"449640","Online Co-op"
"449640","Online PvP"
"449640","PvP"
"449640","Remote Play on TV"
"449640","Remote Play Together"
"449640","Shared/Split Screen"
"449640","Shared/Split Screen Co-op"
"449640","Shared/Split Screen PvP"
"449640","Single-player"
"449640","Steam Achievements"
"449640","Steam Trading Cards"
"449640","VR Support"
"449640","VR Supported"
"449680","Family Sharing"
"449680","Single-player"
"449680","Steam Achievements"
"449680","Steam Trading Cards"
"449690","Family Sharing"
"449690","Partial Controller Support"
"449690","Single-player"
"449690","Steam Achievements"
"449690","Steam Trading Cards"
"449700","Family Sharing"
"449700","Full controller support"
"449700","Single-player"
"449700","Steam Achievements"
"449700","Steam Cloud"
"449710","Family Sharing"
"449710","Single-player"
"449710","Steam Achievements"
"449710","Steam Cloud"
"449710","Steam Leaderboards"
"449730","Family Sharing"
"449730","Single-player"
"449730","Steam Achievements"
"449730","Steam Cloud"
"449730","Steam Trading Cards"
"449760","Family Sharing"
"449760","Single-player"
"449760","Steam Achievements"
"449760","Steam Cloud"
"449760","Steam Trading Cards"
"449770","Family Sharing"
"449770","Single-player"
"449780","Single-player"
"449800","Co-op"
"449800","Family Sharing"
"449800","Full controller support"
"449800","Multi-player"
"449800","Online Co-op"
"449800","Single-player"
"449800","Steam Achievements"
"449820","Family Sharing"
"449820","Single-player"
"449820","Steam Achievements"
"449820","Steam Trading Cards"
"449940","Family Sharing"
"449940","Partial Controller Support"
"449940","Single-player"
"449940","Steam Trading Cards"
"449960","Captions available"
"449960","Family Sharing"
"449960","Full controller support"
"449960","Remote Play on TV"
"449960","Single-player"
"449960","Stats"
"449960","Steam Achievements"
"449960","Steam Cloud"
"449960","Steam Leaderboards"
"449960","Steam Trading Cards"
"450020","Family Sharing"
"450020","Single-player"
"450020","Steam Trading Cards"
"450040","Family Sharing"
"450040","Full controller support"
"450040","Single-player"
"450040","Steam Trading Cards"
"450040","VR Supported"
"450050","Family Sharing"
"450050","Partial Controller Support"
"450050","Single-player"
"450050","Steam Trading Cards"
"450050","VR Supported"
"450060","Family Sharing"
"450060","Partial Controller Support"
"450060","Single-player"
"450060","Steam Achievements"
"450060","Steam Trading Cards"
"450060","VR Support"
"450060","VR Supported"
"450110","Full controller support"
"450110","Single-player"
"450110","Steam Achievements"
"450110","Steam Cloud"
"450110","Steam Trading Cards"
"450110","VR Only"
"450110","VR Support"
"450120","Family Sharing"
"450120","Multi-player"
"450120","Single-player"
"450140","Family Sharing"
"450140","Single-player"
"450150","Family Sharing"
"450150","Single-player"
"450170","Family Sharing"
"450170","Full controller support"
"450170","Single-player"
"450170","Steam Achievements"
"450170","Steam Trading Cards"
"450190","Family Sharing"
"450190","Single-player"
"450190","Steam Achievements"
"450190","Steam Cloud"
"450190","Steam Trading Cards"
"450220","Full controller support"
"450220","Single-player"
"450220","VR Supported"
"450240","Cross-Platform Multiplayer"
"450240","Multi-player"
"450240","Single-player"
"450250","Family Sharing"
"450250","Full controller support"
"450250","Remote Play on TV"
"450250","Single-player"
"450250","Steam Achievements"
"450250","Steam Cloud"
"450290","Family Sharing"
"450290","Multi-player"
"450290","Single-player"
"450290","Steam Achievements"
"450290","Steam Trading Cards"
"450390","Single-player"
"450390","Steam Leaderboards"
"450390","SteamVR Collectibles"
"450390","Tracked Controller Support"
"450390","VR Only"
"450390","VR Support"
"450440","Family Sharing"
"450440","Partial Controller Support"
"450440","Single-player"
"450440","Steam Achievements"
"450440","Steam Trading Cards"
"450500","Co-op"
"450500","Family Sharing"
"450500","Multi-player"
"450500","Online Co-op"
"450500","Partial Controller Support"
"450500","Remote Play Together"
"450500","Shared/Split Screen"
"450500","Shared/Split Screen Co-op"
"450500","Single-player"
"450500","Steam Achievements"
"450500","Steam Trading Cards"
"450510","Full controller support"
"450510","Game demo"
"450510","Single-player"
"450510","Steam Achievements"
"450510","Steam Cloud"
"450510","Steam Leaderboards"
"450540","Family Sharing"
"450540","Single-player"
"450540","Tracked Controller Support"
"450540","VR Only"
"450540","VR Support"
"450570","Family Sharing"
"450570","Single-player"
"450590","Family Sharing"
"450590","Single-player"
"450600","Family Sharing"
"450600","Single-player"
"450630","Family Sharing"
"450630","Single-player"
"450630","Steam Leaderboards"
"450630","Steam Trading Cards"
"450630","Tracked Controller Support"
"450630","VR Only"
"450630","VR Support"
"450650","Family Sharing"
"450650","Full controller support"
"450650","Single-player"
"450650","Steam Achievements"
"450650","Steam Cloud"
"450650","Steam Trading Cards"
"450670","Family Sharing"
"450670","Full controller support"
"450670","Remote Play on TV"
"450670","Single-player"
"450670","Stats"
"450670","Steam Achievements"
"450670","Steam Cloud"
"450700","Family Sharing"
"450700","Single-player"
"450700","Steam Achievements"
"450700","Steam Cloud"
"450700","Steam Trading Cards"
"450700","Steam Workshop"
"450740","Family Sharing"
"450740","Partial Controller Support"
"450740","Single-player"
"450740","Steam Trading Cards"
"450740","VR Supported"
"450760","Co-op"
"450760","Family Sharing"
"450760","Full controller support"
"450760","Includes level editor"
"450760","Multi-player"
"450760","PvP"
"450760","Remote Play on TV"
"450760","Remote Play Together"
"450760","Shared/Split Screen"
"450760","Shared/Split Screen Co-op"
"450760","Shared/Split Screen PvP"
"450760","Single-player"
"450760","Steam Cloud"
"450760","Steam Leaderboards"
"450760","Steam Trading Cards"
"450760","Steam Workshop"
"450850","Family Sharing"
"450850","Single-player"
"450850","Steam Achievements"
"450850","Steam Cloud"
"450850","Steam Trading Cards"
"450860","Family Sharing"
"450860","Single-player"
"450860","Steam Achievements"
"450860","Steam Cloud"
"450860","Steam Trading Cards"
"450950","Family Sharing"
"450950","Full controller support"
"450950","Single-player"
"450950","Steam Achievements"
"450950","Steam Cloud"
"450950","Steam Leaderboards"
"450950","Steam Trading Cards"
"451000","Family Sharing"
"451000","Full controller support"
"451000","Single-player"
"451010","Family Sharing"
"451010","Full controller support"
"451010","Single-player"
"451010","Steam Achievements"
"451010","Tracked Controller Support"
"451010","VR Only"
"451010","VR Support"
"451020","Family Sharing"
"451020","Full controller support"
"451020","Remote Play on TV"
"451020","Single-player"
"451020","Steam Achievements"
"451020","Steam Cloud"
"451020","Steam Trading Cards"
"451060","Family Sharing"
"451060","Multi-player"
"451060","Online PvP"
"451060","Partial Controller Support"
"451060","PvP"
"451060","Single-player"
"451060","Steam Achievements"
"451060","Steam Leaderboards"
"451080","Family Sharing"
"451080","Single-player"
"451080","Tracked Controller Support"
"451080","VR Only"
"451080","VR Support"
"451100","Family Sharing"
"451100","Full controller support"
"451100","Remote Play on TV"
"451100","Single-player"
"451100","Steam Achievements"
"451100","Steam Cloud"
"451130","In-App Purchases"
"451130","MMO"
"451130","Multi-player"
"451130","Online PvP"
"451130","PvP"
"451130","Valve Anti-Cheat enabled"
"451140","Family Sharing"
"451140","Single-player"
"451200","Family Sharing"
"451200","Full controller support"
"451200","Remote Play on TV"
"451200","Single-player"
"451210","Family Sharing"
"451210","Multi-player"
"451210","Single-player"
"451210","Steam Achievements"
"451310","Family Sharing"
"451310","Full controller support"
"451310","Single-player"
"451310","Steam Achievements"
"451310","Steam Cloud"
"451340","Family Sharing"
"451340","Full controller support"
"451340","Single-player"
"451340","Steam Cloud"
"451340","Steam Leaderboards"
"451340","Steam Trading Cards"
"451340","Steam Workshop"
"451350","Family Sharing"
"451350","Single-player"
"451350","Steam Trading Cards"
"451360","Single-player"
"451380","Game demo"
"451380","Single-player"
"451380","Steam Achievements"
"451400","Family Sharing"
"451400","Single-player"
"451400","Steam Achievements"
"451400","Steam Cloud"
"451400","Steam Trading Cards"
"451450","Tracked Controller Support"
"451450","VR Support"
"451450","VR Supported"
"451540","Family Sharing"
"451540","Single-player"
"451540","Steam Leaderboards"
"451540","Tracked Controller Support"
"451540","VR Only"
"451570","Family Sharing"
"451570","Full controller support"
"451570","Remote Play on TV"
"451570","Single-player"
"451570","Steam Achievements"
"451570","Steam Cloud"
"451570","Steam Trading Cards"
"451590","Family Sharing"
"451590","Single-player"
"451590","Tracked Controller Support"
"451590","VR Only"
"451600","Captions available"
"451600","Co-op"
"451600","Cross-Platform Multiplayer"
"451600","Family Sharing"
"451600","Full controller support"
"451600","Includes level editor"
"451600","Multi-player"
"451600","Online Co-op"
"451600","Remote Play Together"
"451600","Shared/Split Screen"
"451600","Shared/Split Screen Co-op"
"451600","Single-player"
"451600","Stats"
"451600","Steam Achievements"
"451600","Steam Cloud"
"451600","Steam Leaderboards"
"451600","Steam Trading Cards"
"451600","Steam Workshop"
"451610","Co-op"
"451610","Full controller support"
"451610","Game demo"
"451610","Multi-player"
"451610","Online Co-op"
"451610","Remote Play Together"
"451610","Shared/Split Screen"
"451610","Shared/Split Screen Co-op"
"451610","Single-player"
"451610","Steam Achievements"
"451610","Steam Cloud"
"451610","Steam Leaderboards"
"451630","Family Sharing"
"451630","Single-player"
"451630","Steam Trading Cards"
"451640","Family Sharing"
"451640","Partial Controller Support"
"451640","Single-player"
"451640","Steam Achievements"
"451640","Steam Cloud"
"451640","Steam Trading Cards"
"451650","Partial Controller Support"
"451650","Tracked Controller Support"
"451650","VR Support"
"451650","VR Supported"
"451660","Family Sharing"
"451660","Single-player"
